hit,kapital,fix,angewandt,verausgabt,nachfrag,variabl,neu,jahrlich,verlieh,konstant,preis,erhalt,umschlag,produktiv,imm,erst,kostet,klass,zweit,war
3077,211823867896929235357666395437149150793402146430781410356534282551296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3078,105911933948464617678833197718574575396701073215390705178267141275648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,105911933948464617678833197718574575396701073215390705178267141275648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,52955966974232308839416598859287287698350536607695352589133570637824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,26477983487116154419708299429643643849175268303847676294566785318912,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3082,39716975230674234622717802398154642254909439858719138697200025993216,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
3083,59575462846011351934076703597231963382364159788078708045800038989824,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3084,89363194269017027901115055395847945073546239682118062068700058484736,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3085,89363194269017027901115055395847945073546239682118062068700058484736,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0
3086,89363194269017027901115055395847945073546239682118062068700058484736,0,0,0,0,0,0,1,0,0,3,0,0,12,0,0,0,0,0,0
3087,89363194269017027901115055395847945073546239682118062068700058484736,0,0,0,0,0,0,0,0,0,1,0,0,6,0,3,0,0,3,0
3088,134044791403525547837983289601150270572612434329072341613749783756800,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0
3089,201067187105288309784353521386968699934332501881818015399225283575808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0
3090,201067187105288309784353521386968699934332501881818015399225283575808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3091,201067187105288309784353521386968699934332501881818015399225283575808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3092,301600780657932464676530282080453049901498752822727023098837925363712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3093,452401170986898673069552597091166163003075830010509540605458103926784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3094,452401170986898673069552597091166163003075830010509540605458103926784,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
3095,452401170986898673069552597091166163003075830010509540605458103926784,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0
3096,452401170986898673069552597091166163003075830010509540605458103926784,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
3097,226200585493449336534776298545583081501537915005254770302729051963392,0,0,0,0,3,0,0,0,3,5,1,0,12,0,0,0,0,0,3
3098,226200585493449336534776298545583081501537915005254770302729051963392,0,0,0,0,1,0,0,0,1,11,0,0,6,0,0,0,0,0,1
3099,226200585493449336534776298545583081501537915005254770302729051963392,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0
3100,113100292746724668267388149272791540750768957502627385151364525981696,0,0,0,0,0,0,0,0,0,4,0,0,1,6,3,0,0,0,0
3101,113100292746724668267388149272791540750768957502627385151364525981696,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0
3102,113100292746724668267388149272791540750768957502627385151364525981696,3,0,0,0,0,0,0,0,0,5,0,0,3,1,2,0,0,0,0
3103,113100292746724668267388149272791540750768957502627385151364525981696,4,0,0,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0
3104,56550146373362334133694074636395770375384478751313692575682262990848,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
3105,56550146373362334133694074636395770375384478751313692575682262990848,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3106,56550146373362334133694074636395770375384478751313692575682262990848,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,28275073186681167066847037318197885187692239375656846287841131495424,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,14137536593340583533423518659098942593846119687828423143920565747712,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3109,14137536593340583533423518659098942593846119687828423143920565747712,2,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0
3110,14137536593340583533423518659098942593846119687828423143920565747712,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3111,7068768296670291766711759329549471296923059843914211571960282873856,0,0,0,0,5,0,0,0,2,0,0,0,0,0,3,0,0,3,3
3112,3534384148335145883355879664774735648461529921957105785980141436928,0,0,0,0,2,0,0,0,1,0,0,0,3,0,1,0,0,1,1
3113,1767192074167572941677939832387367824230764960978552892990070718464,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3114,1767192074167572941677939832387367824230764960978552892990070718464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,1767192074167572941677939832387367824230764960978552892990070718464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,883596037083786470838969916193683912115382480489276446495035359232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,441798018541893235419484958096841956057691240244638223247517679616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,441798018541893235419484958096841956057691240244638223247517679616,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,441798018541893235419484958096841956057691240244638223247517679616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,441798018541893235419484958096841956057691240244638223247517679616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3121,662697027812839806361175042556369551568622213445900705881435144192,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
3122,662697027812839806361175042556369551568622213445900705881435144192,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
3123,331348513906419903180587521278184775784311106722950352940717572096,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
3124,165674256953209951590293760639092387892155553361475176470358786048,0,0,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,3,0
3125,165674256953209951590293760639092387892155553361475176470358786048,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0
3126,165674256953209951590293760639092387892155553361475176470358786048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
3127,248511385429814950769466838253085273097190653502741079200458866688,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0
3128,497022770859629901538933676506170546194381307005482158400917733376,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3129,994045541719259803077867353012341092388762614010964316801835466752,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3130,1491068312578889704616801029518511638583143921016446475202753200128,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3131,2236602468868334463389096755099980692838886587682556454824447049728,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
3132,4473204937736668926778193510199961385677773175365112909648894099456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
3133,8946409875473337853556387020399922771355546350730225819297788198912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3134,17892819750946675707112774040799845542711092701460451638595576397824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3135,26839229626420012064091484434355180073493370350716865330218440589312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3136,26839229626420012064091484434355180073493370350716865330218440589312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,13419614813210006032045742217177590036746685175358432665109220294656,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3138,13419614813210006032045742217177590036746685175358432665109220294656,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3139,20129422219815009048068613325766385055120027763037648997663830441984,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,40258844439630018096137226651532770110240055526075297995327660883968,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,80517688879260036192274453303065540220480111052150595990655321767936,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,161035377758520072384548906606131080440960222104301191981310643535872,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,322070755517040144769097813212262160881920444208602383962621287071744,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3144,322070755517040144769097813212262160881920444208602383962621287071744,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3145,322070755517040144769097813212262160881920444208602383962621287071744,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0
3146,483106133275560217153646719818393241322880666312903575943931930607616,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0
3147,483106133275560217153646719818393241322880666312903575943931930607616,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3148,241553066637780108576823359909196620661440333156451787971965965303808,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0
3149,120776533318890054288411679954598310330720166578225893985982982651904,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,6,0,0,0
3150,60388266659445027144205839977299155165360083289112946992991491325952,0,0,0,0,3,0,0,0,1,0,0,0,0,3,1,3,0,0,3
3151,30194133329722513572102919988649577582680041644556473496495745662976,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,1,0,0,4
3152,45291199994583770358154379982974366374020062466834710244743618494464,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,2
3153,67936799991875658530386923228150726042176631103199689622465275756544,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,1
3154,101905199987813481809269678334847736100971871848904285922998217605120,0,0,0,0,5,0,0,0,5,3,3,0,0,0,5,0,0,0,0
3155,50952599993906740904634839167423868050485935924452142961499108802560,0,0,3,0,2,0,0,0,11,4,1,0,0,0,2,3,0,0,0
3156,50952599993906740904634839167423868050485935924452142961499108802560,0,0,1,0,1,0,0,0,17,2,0,0,0,0,1,1,0,0,0
3157,50952599993906740904634839167423868050485935924452142961499108802560,0,0,0,0,0,0,0,0,23,1,3,0,0,0,3,0,0,3,0
3158,50952599993906740904634839167423868050485935924452142961499108802560,0,0,0,0,0,0,0,0,11,0,1,0,0,0,9,0,0,4,0
3159,76428899990860111356952258751135802075728903886678214442248663203840,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,2,0
3160,114643349986290167035428388126703703113593355830017321663372994805760,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,1,0
3161,114643349986290167035428388126703703113593355830017321663372994805760,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,3
3162,57321674993145083517714194063351851556796677915008660831686497402880,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
3163,57321674993145083517714194063351851556796677915008660831686497402880,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
3164,114643349986290167035428388126703703113593355830017321663372994805760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3165,171965024979435250553142582190055554670390033745025982495059492208640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3166,257947537469152863857092460270326626080998901005748476721189846253568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3167,386921306203729295785638690405489939121498351508622715081784769380352,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,6,0
3168,580381959305593943678458035608234908682247527262934072622677154070528,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,12,0
3169,870572938958390915517687053412352363023371290894401108934015731105792,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,9,3
3170,435286469479195457758843526706176181511685645447200554467007865552896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,4,4
3171,217643234739597728879421763353088090755842822723600277233503932776448,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,5,5
3172,326464852109396593319132645029632136133764234085400415850255899164672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2
3173,489697278164094937869184619603475027898990949575262611860981416984576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3174,734545917246142406803776929405212541848486424362893917791472125476864,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3175,367272958623071203401888464702606270924243212181446958895736062738432,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0
3176,183636479311535601700944232351303135462121606090723479447868031369216,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
3177,183636479311535601700944232351303135462121606090723479447868031369216,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0
3178,183636479311535601700944232351303135462121606090723479447868031369216,0,4,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0
3179,183636479311535601700944232351303135462121606090723479447868031369216,0,2,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0
3180,183636479311535601700944232351303135462121606090723479447868031369216,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3181,183636479311535601700944232351303135462121606090723479447868031369216,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,183636479311535601700944232351303135462121606090723479447868031369216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,183636479311535601700944232351303135462121606090723479447868031369216,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0
3184,91818239655767800850472116175651567731060803045361739723934015684608,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
3185,45909119827883900425236058087825783865530401522680869861967007842304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
3186,22954559913941950212618029043912891932765200761340434930983503921152,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0
3187,34431839870912925318927043565869337899147801142010652396475255881728,0,0,0,0,0,0,0,0,9,0,0,0,1,1,2,0,0,1,0
3188,51647759806369390971545918602493183329868239115963602850062731837440,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0
3189,77471639709554080471008171396361422032509283868050155764394401726464,0,0,0,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
3190,38735819854777040235504085698180711016254641934025077882197200863232,0,0,0,1,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0
3191,19367909927388520117752042849090355508127320967012538941098600431616,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,3
3192,9683954963694260058876021424545177754063660483506269470549300215808,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
3193,4841977481847130029438010712272588877031830241753134735274650107904,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0
3194,2420988740923565014719005356136294438515915120876567367637325053952,0,0,0,0,0,0,0,0,1,9,0,0,0,1,3,0,0,0,0
3195,1210494370461782507359502678068147219257957560438283683818662526976,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0
3196,605247185230891253679751339034073609628978780219141841909331263488,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3197,302623592615445626839875669517036804814489390109570920954665631744,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
3198,151311796307722813419937834758518402407244695054785460477332815872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3199,75655898153861406709968917379259201203622347527392730238666407936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,75655898153861406709968917379259201203622347527392730238666407936,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
3201,113483847230792121756966474716112147434912183021353252605459955712,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3202,113483847230792121756966474716112147434912183021353252605459955712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,170225770846188182635449712074168221152368274532029878908189933568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,255338656269282262261161469464028986099073750067780661114824556544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3205,510677312538564524522322938928057972198147500135561322229649113088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3206,510677312538564524522322938928057972198147500135561322229649113088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
3207,510677312538564524522322938928057972198147500135561322229649113088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3208,510677312538564524522322938928057972198147500135561322229649113088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3209,510677312538564524522322938928057972198147500135561322229649113088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,510677312538564524522322938928057972198147500135561322229649113088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3211,255338656269282262261161469464028986099073750067780661114824556544,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
3212,255338656269282262261161469464028986099073750067780661114824556544,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3213,255338656269282262261161469464028986099073750067780661114824556544,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3214,383007984403923393391742204196043479148610625101670991672236834816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3215,574511976605885090087613306294065218722915937652506487508355252224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,574511976605885090087613306294065218722915937652506487508355252224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,287255988302942545043806653147032609361457968826253243754177626112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,143627994151471272521903326573516304680728984413126621877088813056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,215441991227206897090841891213051111391614814889425775568172875776,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,430883982454413794181683782426102222783229629778851551136345751552,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,1077209956136034485454209456065255556958074074447128877840864378880,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,2154419912272068970908418912130511113916148148894257755681728757760,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,3231629868408103456362628368195766670874222223341386633522593136640,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,3231629868408103456362628368195766670874222223341386633522593136640,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,3231629868408103456362628368195766670874222223341386633522593136640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,1615814934204051728181314184097883335437111111670693316761296568320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3227,1615814934204051728181314184097883335437111111670693316761296568320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3228,1615814934204051728181314184097883335437111111670693316761296568320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,807907467102025864090657092048941667718555555835346658380648284160,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0
3230,403953733551012932045328546024470833859277777917673329190324142080,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,3,0
3231,201976866775506466022664273012235416929638888958836664595162071040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3232,100988433387753233011332136506117708464819444479418332297581035520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,50494216693876616505666068253058854232409722239709166148790517760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,25247108346938308252833034126529427116204861119854583074395258880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,12623554173469154126416517063264713558102430559927291537197629440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,6311777086734577063208258531632356779051215279963645768598814720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,9467665630101865960187797130174264719498031099016223566881357824,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3238,14201498445152798209530877029809937977404630290382825522355765248,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3239,21302247667729195852794678213811988762422112719291218627601104896,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3240,31953371501593793779192017320717983143633169078936827941401657344,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3241,47930057252390690668788025981076974715449753618405241912102486016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3242,71895085878586030157175489648003789258435299562475784244423557120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,35947542939293015078587744824001894629217649781237892122211778560,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
3244,17973771469646507539293872412000947314608824890618946061105889280,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
3245,17973771469646507539293872412000947314608824890618946061105889280,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3246,17973771469646507539293872412000947314608824890618946061105889280,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3247,8986885734823253769646936206000473657304412445309473030552944640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3248,4493442867411626884823468103000236828652206222654736515276472320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,2246721433705813442411734051500118414326103111327368257638236160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3250,4493442867411626884823468103000236828652206222654736515276472320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3251,8986885734823253769646936206000473657304412445309473030552944640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,17973771469646507539293872412000947314608824890618946061105889280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,35947542939293015078587744824001894629217649781237892122211778560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,17973771469646507539293872412000947314608824890618946061105889280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,8986885734823253769646936206000473657304412445309473030552944640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,8986885734823253769646936206000473657304412445309473030552944640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
3257,17973771469646507539293872412000947314608824890618946061105889280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
3258,26960657204469761308940808618001420971913237335928419091658833920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
3259,53921314408939522617881617236002841943826474671856838183317667840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
3260,53921314408939522617881617236002841943826474671856838183317667840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
